party_id,time,level,job,spec,map,date,valid,spec_to_level,average_spec_to_level
78,오후 5:17,89,허밋,,푸켄,2024-12-08,False,,14.758593453330295
80,오후 5:17,141,썬콜,,와협,2024-12-08,True,,6.4898874061718095
80,오후 5:17,128,레인저,,와협,2024-12-08,True,,22.30639762589217
83,오후 5:17,139,썬콜,,,2024-12-08,True,,6.4898874061718095
83,오후 5:17,149,허밋,,,2024-12-08,True,,14.758593453330295
83,오후 5:17,151,레인저,,,2024-12-08,True,,22.30639762589217
83,오후 5:17,112,허밋,,,2024-12-08,True,,14.758593453330295
84,오후 5:17,155,용기사,,,2024-12-08,True,,36.13138686131387
84,오후 5:17,147,크루세이더,,,2024-12-08,True,,35.400483091787436
84,오후 5:17,102,불독,,,2024-12-08,True,,
87,오후 5:17,88,썬콜,590,붉켄,2024-12-08,True,6.704545454545454,6.4898874061718095
88,오후 5:17,112,크루세이더,,망둥어,2024-12-08,True,,35.400483091787436
88,오후 5:17,123,시프,,망둥어,2024-12-08,True,,
90,오후 5:17,140,허밋,,골짜기,2024-12-08,True,,14.758593453330295
90,오후 5:17,137,용기사,,골짜기,2024-12-08,True,,36.13138686131387
90,오후 5:17,95,허밋,,골짜기,2024-12-08,False,,14.758593453330295
91,오후 5:18,80,프리스트,,,2024-12-08,True,,6.363636363636363
91,오후 5:18,85,프리스트,,,2024-12-08,True,,6.363636363636363
91,오후 5:18,143,허밋,,,2024-12-08,True,,14.758593453330295
91,오후 5:18,125,허밋,,,2024-12-08,True,,14.758593453330295
91,오후 5:18,132,허밋,,,2024-12-08,True,,14.758593453330295
93,오후 5:18,100,용기사,,와협,2024-12-08,True,,36.13138686131387
93,오후 5:18,113,저격수,,와협,2024-12-08,True,,25.326556645140716
93,오후 5:18,135,레인저,,와협,2024-12-08,True,,22.30639762589217
96,오후 5:18,105,레인저,2460,듀파,2024-12-08,True,23.428571428571427,22.30639762589217
96,오후 5:18,190,허밋,1900,듀파,2024-12-08,True,10.0,14.758593453330295
96,오후 5:18,90,크루세이더,3639,듀파,2024-12-08,True,40.43333333333333,35.400483091787436
96,오후 5:18,88,나이트,2750,듀파,2024-12-08,True,31.25,37.78409090909091
97,오후 5:18,125,프리스트,,검켄,2024-12-08,True,,6.363636363636363
98,오후 5:18,107,프리스트,,검켄,2024-12-08,True,,6.363636363636363
